"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7299","bonds page | tradingInstrument | viewDetailedChartBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7138","bonds page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7195","cryptocurrencies page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-en-eu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7130","bonds page | heroBanner | signupBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","2989","forex page | tradingInstrument | addToFavouriteBtn","chromium-SCB-zh-hans-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7206","indices page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-de-at-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7222","shares page | tradingInstrument | alertBtn","chromium-ASIC-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8085","interestRates page | tradingInstrument | buyBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7541","markets page | tradingInstrument | alertBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7424","bonds page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7531","markets page | tradingInstrument | sellBtn","chromium-SCB-es-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7384","bonds page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7868","indices page | tradingInstrument | sellBtn","chromium-SCB-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7904","markets page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-it-it-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7353","cryptocurrencies page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-hu-hu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7198","commodities page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7157","markets page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7297","interestRates page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7291","bonds page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7561","markets page | tradingInstrument | buyBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","5152","bonds page | tradingInstrument | tradedBtn","chromium-SCB-zh-hans-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8038","commodities page | tradingInstrument | buyBtn","chromium-CySEC-el-gr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6876","indices page | tradingInstrument | viewDetailedChartBtn","chromium-ASIC-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7461","shares page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7161","cryptocurrencies page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7300","markets page | tradingInstrument | alertBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7162","shares page | tradingInstrument | viewDetailedChartBtn","chromium-CMA-ar-unauthorised","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7739","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7526","bonds page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-de-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7502","markets page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7464","forex page | heroBanner | signupBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7725","forex page | tradingInstrument | addToFavouriteBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9360","indices page | tradingInstrument | tradedBtn","chromium-CMA-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7678","commodities page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-ru-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9209","bonds page | tradingInstrument | tradedBtn","chromium-SCB-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7721","cryptocurrencies page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CMA-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7003","cryptocurrencies page | heroBanner | signupBtn","chromium-CMA-ar-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7526","forex page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7638","indices page | tradingInstrument | sellBtn","chromium-SCB-en-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7139","shares page | tradingInstrument | alertBtn","chromium-SCB-ar-unregistered","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
"","7462","cryptocurrencies page | tradingInstrument | buyBtn","chromium-SCB-vi-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7320","markets page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7400","forex page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-el-gr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7305","bonds page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7619","cryptocurrencies page | tradingInstrument | alertBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7582","bonds page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-fr-fr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7504","markets page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7895","markets page | tradingInstrument | addToFavouriteBtn","chromium-FCA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7136","cryptocurrencies page | heroBanner | signupBtn","chromium-CySEC-hu-hu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7662","indices page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-it-it-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7138","cryptocurrencies page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-mn-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7447","commodities page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7776","shares page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-el-gr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7989","interestRates page | tradingInstrument | addToFavouriteBtn","chromium-CySEC-it-it-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7249","cryptocurrencies page | tradingInstrument | alertBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7401","cryptocurrencies page | tradingInstrument | viewDetailedChartBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7340","shares page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-mn-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8871","markets page | tradingInstrument | tradedBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9579","bonds page | tradingInstrument | tradedBtn","chromium-SCB-fr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7184","bonds page | tradingInstrument | viewDetailedChartBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7158","shares page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7439","indices page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-de-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6927","interestRates page | heroBanner | signupBtn","chromium-CySEC-fr-fr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7093","marketAnalysis page | mostTradedMarketsBlock | tradedBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7371","markets page | tradingInstrument | buyBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7827","interestRates page | tradingInstrument | sellBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7064","cryptocurrencies page | tradingInstrument | longPositionGoToPlatformBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","3675","shares page | tradingInstrument | sellBtn","chromium-SCB-zh-hans-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7205","interestRates page | tradingInstrument | alertBtn","chromium-SCB-fr-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9176","interestRates page | tradingInstrument | tradedBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6726","shares page | heroBanner | signupBtn","chromium-CySEC-hu-hu-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7510","shares page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7416","cryptocurrencies page | tradingInstrument | addToFavouriteBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7288","bonds page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-nl-nl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","8172","bonds page | tradingInstrument | buyBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7310","cryptocurrencies page | tradingInstrument | sellBtn","chromium-CySEC-de-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7522","forex page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-es-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7472","indices page | tradingInstrument | readyToJoinSignUpBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7489","commodities page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-de-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7389","markets page | tradingInstrument | shortPositionGoToPlatformBtn","chromium-CySEC-de-at-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7461","cryptocurrencies page | heroBanner | signupBtn","chromium-ASIC-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7205","interestRates page | tradingInstrument | readyToJoinSignUpBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7523","shares page | tradingInstrument | buyBtn","chromium-CySEC-hu-hu-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7533","shares page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CMA-en-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7418","interestRates page | tradingInstrument | longPositionGoToPlatformBtn","chromium-SCB-ar-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9094","cryptocurrencies page | tradingInstrument | tradedBtn","chromium-CySEC-ro-ro-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","9604","markets page | tradingInstrument | tradedBtn","chromium-CySEC-pl-pl-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7174","bonds page | tradingInstrument | alertBtn","chromium-CySEC-pl-pl-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7423","forex page | tradingInstrument | readyToJoinSignUpBtn","chromium-SCB-ru-unregistered","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","6672","shares page | heroBanner | signupBtn","chromium-CySEC-el-gr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7458","markets page | tradingInstrument | longPositionGoToPlatformBtn","chromium-CySEC-el-gr-unauthorised","2026-09-14","passed","2026-09-14","","cta/generated.cta.spec.js","",""
"","7335","shares page | tradingInstrument | viewDetailedChartBtn","chromium-CMA-en-unauthorised","2026-09-14","skipped","2026-09-14","","cta/generated.cta.spec.js","",""
